Search Term,Username,Handle,PostDate,Content,Comments,Retweets,Likes
COVID,Shyam Maniyar,@ManiyarShyam,2021-02-24T16:46:52.000Z,Stanford Raagapella - Without Me / Jee Karda (Halsey + Divya Kumar Mashup) #mehfil2021 https://music.youtube.com/watch?v=Pgy9UrRTbcY&feature=share. Let the #music continue even during #covid times!,,,,,,,,,,,,Stanford Raagapella - Without Me / Jee Karda (Halsey + Divya Kumar Mashup) #mehfil2021 https://music.youtube.com/watch?v=Pgy9UrRTbcY&feature=share. Let the #music continue even during #covid times!,@ManiyarShyam,,2021-02-24T16:46:52.000Z,,COVID,Shyam Maniyar
coronavirus,Sara Abey,@Sara_Abey,2021-02-26T11:27:07.000Z,"""Queen urges people to \'think about others\' by taking Covid ja#Coronavirus | #COVID19 #VaccineSafetyAdvocate #Vaccine  #CovidVaccineQueen says Covid vaccine \'didn\'t hurt at all\'Anyone reluctant about getting a jab should ""think about other people"" and do it, the monarch adds.bbc.co.uk",,,,,,,,,,,
coronavirus,Dennis Mitton,@dennis_mitton,2021-02-26T11:27:04.000Z,"Ill read to see but my first thought is that citizens dont view themselves as individuals the state must kowtow too, but as members of the group with a priority of being a good member.#coronavirus #SouthKorea #collectiveliberationQuote TweetThe New Yorker@NewYorker  1hSouth Korea and Taiwan are not authoritarian countries, but they were able to act in response to the coronavirus with equal speed to countries like China. Why? http://nyer.cm/IZAVSRJ",,,,,,,,,,,
coronavirus,COVID-WA,@CovidWa,2021-02-26T11:27:02.000Z,"Local: Guard who contracted COVID-19 at Sheraton Four Points hotel, sparking lockdown, speaks out #covid19WA #auspol #westernaustralia #coronavirusCase 903 speaks out for first timeThe security guard whose COVID diagnosis sent Perth into a five day lockdown has welcomed the release of an investigation into how he got the disease without ever coming into contact with a patient.perthnow.com.au",,,,,,,,,,,
coronavirus,Alex von Witzleben,@AlexWitzleben,2021-02-26T11:27:02.000Z,"#Coronavirus First EU #disinfection #robots arrive in hospitals. Today two Slovenian hospitals received two of the first robots purchased by the Commission. A further 29 are deployed to hospitals in BE DK DE EST IR GR ES, CRO LI LUX and NL https://ec.europa.eu/commission/presscorner/detail/en/mex_21_882 #robotics #AIPress cornerHighlights, press releases and speechesec.europa.eu",,,,,,,,,,,
COVID-19,Stephen McGillivray,@teachrsteve,2021-02-26T11:27:28.000Z,"COVID-19 Vaccines: Myth Versus FactCOVID-19 Vaccines: Myth Versus FactWith COVID-19 vaccines now authorized for distribution, questions are arising. Our experts weigh in on myths versus facts.hopkinsmedicine.org",,,,,,,,,,,
COVID-19,Nikitha Bonz,@KorlekieDede,2021-02-26T11:27:28.000Z,Replying to @KorlekieDede and @bidexblexyOr you say we should use the money to disinfect our homes against COVID-19  @bidexblexy #ZoomlionDisinfects,,,,,,,,,,,
COVID-19,English Gentleman #NoToVaccinePassports,@DavidV5Goliath,2021-02-26T11:27:27.000Z,All the COVID-19 vaccines are still in Phase 3 trials which are not due to finish until the end of 2022 or early 2023. These trials look for medium and long term safety data. They are not licensed but are being used under Emergency Authorisation.(Lockdown Sceptics) #guineapig,,,,,,,,,,,
COVID-19,Actuarial_News,@NewsActuarial,2021-02-26T11:27:26.000Z,Moderna Says Covid-19 Vaccine for South Africa Strain Is Ready for Human Testing - https://actuarial.news/2021/02/26/moderna-says-covid-19-vaccine-for-south-africa-strain-is-ready-for-human-testing/,,,,,,,,,,,
COVID-19,BHF Policy,@BHFpolicy,2021-02-26T11:27:19.000Z,"Covid-19 has caused thousands of heart & circulatory condition procedures across the UK to be postponed or cancelled.The longer people wait for these services, their risk of developing complications increases. It's vital that Govt adequately invests in the NHS in #Budget2021",,,,,,,,,,,
,,,,,,,,,2021-02-24T16:46:52.000Z,@ManiyarShyam,Shyam Maniyar,,COVID,,Stanford Raagapella - Without Me / Jee Karda (Halsey + Divya Kumar Mashup) #mehfil2021 https://music.youtube.com/watch?v=Pgy9UrRTbcY&feature=share. Let the #music continue even during #covid times!
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Stanford Raagapella - Without Me / Jee Karda (Halsey + Divya Kumar Mashup) #mehfil2021 https://music.youtube.com/watch?v=Pgy9UrRTbcY&feature=share. Let the #music continue even during #covid times!,
COVID,Jennifer Okaima Piette,@disgeneration,2021-02-26T11:26:43.000Z,"this is a look at whether #COVID is fostering a new era in consumer PR  whether its creating a culture of kindness, forcing us all to dig deeper into how brands can support consumers and deliver genuine value to them and their communities.https://3monkeyszeno.com/news/new-blog-uk-hun-has-covid-created-a-culture-of-kindness-in-comms/#media",,,,,,,,,,,
COVID,News Vibes of India,@nviTweets,2021-02-26T11:26:25.000Z,There will be separate norms for suspected #Covid-19 patients: EC,,,,,,,,,,,
COVID,Doc Varza,@croceum,2021-02-26T11:26:24.000Z,@JoeBiden is a disaster already. Hes just like #georgewbush with a bloodlusty trigger finger. #nomorebombs #getoutofsyria #2KChecks #MinimumWage #covid #CovidRelief #Biden's Covid,,,,,,,,,,,
COVID,S Kar-Gupta,@SKGLondonTown,2021-02-26T11:26:07.000Z,"Don't be selfish - get a #COVID shot, says UK's #QueenElizabeth #HMTQhttps://reut.rs/3pWsECa",,,,,,,,,,,
COVID,editorji,@editorji,2021-02-26T11:25:56.000Z,Door-to-door campaigning restricted to five people. Roadshows allowed but with #Covid restrictions: CEC Sunil Arora#AssemblyElections,,,,,,,,,,,
COVID,Sharecaster.com,@Sharecaster1,2021-02-26T11:25:53.000Z,How do subunit vaccines work?https://sharecaster.com/2021/02/26/how-do-subunit-vaccines-work/?feed_id=176773&_unique_id=6038dac12a668#coronavirus #covid-19 #healthHow do subunit vaccines work?Subunit vaccines use a small part of a pathogen to train our immune system to fight off future infection. They cannot cause disease but may need the addition of other chemicals for the vaccine to...sharecaster.com,,,,,,,,,,,
Vaccine,BW Disrupt,@BwDisrupt,2021-02-26T11:27:26.000Z,"Cybersecurity Roadmap For CISOs  2021 Strategy For Securing The New Normal. Read More:http://bwdisrupt.businessworld.in/article/Cybersecurity-Roadmap-For-CISOs-2021-Strategy-For-Securing-The-New-Normal/25-02-2021-381730/@anuragbatrayo #Severeacuterespiratorysyndrome #Vaccine #EuropeanUnion #Vaccination #Humanbody #Heartfailure #CellCybersecurity Roadmap For CISOs 2021 Strategy For Securing The New NormalDeepak Bhawnani - A cybersecurity roadmap will empower businesses and organisations to build resilience in the 'new normal,' to meet the needs of their customers, employees, and suppliers., ,...bwdisrupt.businessworld.in",,,,,,,,,,,
Vaccine,Sara Abey,@Sara_Abey,2021-02-26T11:27:07.000Z,"""Queen urges people to \'think about others\' by taking Covid ja#Coronavirus | #COVID19 #VaccineSafetyAdvocate #Vaccine  #CovidVaccineQueen says Covid vaccine \'didn\'t hurt at all\'Anyone reluctant about getting a jab should ""think about other people"" and do it, the monarch adds.bbc.co.uk",,,,,,,,,,,
Vaccine,Dean Hanford,@dean_hanford,2021-02-26T11:26:54.000Z,over 19M people have had their first dose vaccine in the UK whilst Europe is still only on 4% of its citizens #brexitsuccess #vaccine,,,,,,,,,,,
Vaccine,Hexham Courant,@hexhamcourant,2021-02-26T11:26:30.000Z,'Age is the predominant factor': announcement on vaccines for under 50s #vaccine #under50s'Age is the predominant factor': announcement on vaccines for under 50sPeople under the age of 50 are today finding out when they may receive their first dose of a coronavirus vaccine as The Joint Committee onhexham-courant.co.uk,,,,,,,,,,,
Vaccine,Paul Cockerton,@pcockerton,2021-02-26T11:26:18.000Z,Amazing service by volunteers this morning despite multiple attendees being incredibly rude. Thank you NHS #covid19 #vaccine,,,1,,,,,,,,
COVID19,Francesco Di Lillo,@hansen______,2021-02-26T11:28:01.000Z,"Today's article with plots ordered in a way to show a better picture for #Luxembourg, percentages instead of actual numbers to not display the huge gap with the other countries and a comparison with the worst performers of the #vaccine race.  #COVID19Vaccination campaigns: Is Luxembourg really lagging behind other countries?Luxembourg is often accused of lagging behind its neighbours when it comes to vaccination. Our colleagues at RTL 5 Minutes have taken a closer look to determine whether this is actually the case.today.rtl.lu",,,,,,,,,,,
COVID19,UK Manufacturing,@CIUKManufacture,2021-02-26T11:27:53.000Z,Precision #engineering firm JJ Churchill reduced the traditional response time by two thirds for parts required by Surface Technology International for asymptomatic #COVID19 testing equipment.  http://connectingindustry.com/ukmanufacturing/jj-churchill-responds-to-the-fight-against-covid-19-using-engineering-excellence.aspx,,,,,,,,,,,
COVID19,Mercury Herself,@MercuryHerself,2021-02-26T11:27:51.000Z,"Teachers are considered frontline workers, so why on Earth aren't they being offered the vaccine ahead of schools reopening? And why are you backtracking on the wearing of masks in schools? @CMO_England @mrjamesob @GavinWilliamson @NEUnion #ukschools #schoolsreopeninguk #COVID19",,,,,,,,,,,
COVID19,TNIE Kerala,@xpresskerala,2021-02-26T11:27:44.000Z,#BREAKING: @ECISVEEP says maximum of 5 persons for house to house election campaigning in view of #COVID19. #AssemblyElection  @NewIndianXpress,,,,,,,,,,,
COVID19,Abaris,@Williamtheb,2021-02-26T11:27:25.000Z,"""Repulsive People (Philip Pullman) ..dissent..loudly"" #hisdarkmaterials ""by using PCR testing, which cannot diagnose active infection, a false narrative has been created"" https://forum.5filters.info/t/repulsive-people-philip-pullman-dissent-loudly/1054 #OurBodies #Covid19 #Eugenics #VaccinePassportsThe following media includes potentially sensitive content. Change settingsView",,,,,,,,,,,
COVID19,WeCount-H2020,@WecountH,2021-02-26T11:27:12.000Z,"#CitizenScience is showcasing its resilience, using multiple routes forward.How has your project tackled challenges posed by the #Covid19 #pandemic? Share your experiences #CitizenScienceTips",,,,,,,,,,,
coronavirus,Daniel Parker,@DanielP46805589,2021-02-26T11:27:27.000Z,"Queen Elizabeth Says Coronavirus Jab ""Didn\'t Hurt at All""https://scrabbl.com/queen-elizabeth-says-coronavirus-jab-didn-t-hurt-at-all#Queen #Elizabeth #UK #coronavirusQueen Elizabeth Says Coronavirus Jab \'Didn\'t Hurt at All\'Queen Elizabeth II said on Thursday that her coronavirus jab \'didn\'t hurt at all\' and urged those wary of receiving the vaccine to \'think about other people\'.scrabbl.com",,,,,,,,,,,
coronavirus,Sara Abey,@Sara_Abey,2021-02-26T11:27:07.000Z,"""Queen urges people to \'think about others\' by taking Covid ja#Coronavirus | #COVID19 #VaccineSafetyAdvocate #Vaccine  #CovidVaccineQueen says Covid vaccine \'didn\'t hurt at all\'Anyone reluctant about getting a jab should ""think about other people"" and do it, the monarch adds.bbc.co.uk",,,,,,,,,,,
coronavirus,Dennis Mitton,@dennis_mitton,2021-02-26T11:27:04.000Z,"Ill read to see but my first thought is that citizens dont view themselves as individuals the state must kowtow too, but as members of the group with a priority of being a good member.#coronavirus #SouthKorea #collectiveliberationQuote TweetThe New Yorker@NewYorker  1hSouth Korea and Taiwan are not authoritarian countries, but they were able to act in response to the coronavirus with equal speed to countries like China. Why? http://nyer.cm/IZAVSRJ",,,,,,,,,,,
coronavirus,COVID-WA,@CovidWa,2021-02-26T11:27:02.000Z,"Local: Guard who contracted COVID-19 at Sheraton Four Points hotel, sparking lockdown, speaks out #covid19WA #auspol #westernaustralia #coronavirusCase 903 speaks out for first timeThe security guard whose COVID diagnosis sent Perth into a five day lockdown has welcomed the release of an investigation into how he got the disease without ever coming into contact with a patient.perthnow.com.au",,,,,,,,,,,
COVID-19,ENRICH,@enrich_research,2021-02-26T11:28:22.000Z,Are you frontline care home staff? Are you willing to take part in a short interview exploring the impacts of covid-19 on staff and residents? International Public Policy Observatory would like to hear from you @ucl @ESRC  https://enrich.nihr.ac.uk/understanding-the-impacts-of-covid-19-on-care-home-staff-and-residents-interview-request-to-frontline-care-home-staff-from-the-international-public-policy-observatory/,,,,,,,,,,,
COVID-19,Pakistan SDGs,@PakistanSDGs,2021-02-26T11:28:21.000Z,@PakistanSDGs M&E Lead @SahibzadaArshad from the Federal unit represented Pakistan in the Side Event to the #52nd @UN StatisticalCommission on the theme How has #COVID19 changed the world for children. And the Launch of the @UNICEF SDG data portal and COVID-19 h,,,,,,,,,,,
COVID-19,Sameer,@BesuraTaansane,2021-02-26T11:28:21.000Z,Accurate description of Mumbaikar & BMC's handling of COVID-19 #SadButTrue,,,,,,,,,,,
COVID-19,NEWS TIME BARAK,@newstimebarak,2021-02-26T11:28:18.000Z,Free on-arrival COVID-19 PCR test for passengers from UAE to KeralaFree on-arrival COVID-19 PCR test for passengers from UAE to Kerala - News Time BarakPassengers leave Cochin International Airport in Kerala after arriving from Dubai. Image Credit: ANI Dubai: The government of the south Indian state of Kerala has made the on-arrival COVID-19 RT-PCRnewstimebarak.com,,,,,,,,,,,
